boro_code,boro_ct201,boro_name,cdeligibil,ct2010,ctlabel,ntacode,ntaname,puma,shape_area,shape_leng,BoroCTLbl,household_income_acs2018_Households (HH) Count,household_income_acs2018_HH 0-10k,household_income_acs2018_HH 10k-15k,household_income_acs2018_HH 15k-25k,household_income_acs2018_HH 25k-35k,household_income_acs2018_HH 35k-50k,household_income_acs2018_HH 50k-75k,household_income_acs2018_HH 75k-100k,household_income_acs2018_HH 100k-150k,household_income_acs2018_HH 150k-200k,household_income_acs2018_HH 200k-UP,household_income_acs2018_Household Median Income,Hospital N,Addresss,System,Number of,GFA,Year built,Latitude,Longitude
"1","1011800",Manhattan,I,"011800","118",MN31,Lenox Hill-Roosevelt Island,"3805",1903276.1196000000927597284317016601563,5524.5423079900001539499498903751373,Manhattan 118,"4712",5.2,2.8,3.3,3.4,6.6,6.6,8.1,17.3,10.3,36.5,"127450",Memorial Hospital for Cancer and Allied Diseases,"1275 York Avenue, New York, NY 10065",Others,"514","538,454","1940",40.764161500000000,-73.958290599999998
"1","1012600",Manhattan,I,"012600","126",MN31,Lenox Hill-Roosevelt Island,"3805",1976487.4589199998881667852401733398438,5627.4202028899999277200549840927124,Manhattan 126,"7357",4.1,0.9,4.7,6.6,1.9,12.1,17.3,11.5,9.1,31.8,"105718",Hospital for Special Surgery,"535 E 70th Street, New York, NY 10021",NewYork-Presbyterian,"215","422,128","1955",40.764911200000000,-73.954565099999996
"1","1012600",Manhattan,I,"012600","126",MN31,Lenox Hill-Roosevelt Island,"3805",1976487.4589199998881667852401733398438,5627.4202028899999277200549840927124,Manhattan 126,"7357",4.1,0.9,4.7,6.6,1.9,12.1,17.3,11.5,9.1,31.8,"105718",New York-Presbyterian Hospital - New York Weill Cornell Center,"525 East 68th Street, New York, NY 10021",NewYork-Presbyterian,"862","2,230,742","1956",40.764335600000003,-73.956444599999998
"1","1012600",Manhattan,I,"012600","126",MN31,Lenox Hill-Roosevelt Island,"3805",1976487.4589199998881667852401733398438,5627.4202028899999277200549840927124,Manhattan 126,"7357",4.1,0.9,4.7,6.6,1.9,12.1,17.3,11.5,9.1,31.8,"105718",Memorial Hospital for Cancer and Allied Diseases,"1275 York Avenue, New York, NY 10065",Others,"514","538,454","1940",40.764161500000000,-73.958290599999998
"1","1012600",Manhattan,I,"012600","126",MN31,Lenox Hill-Roosevelt Island,"3805",1976487.4589199998881667852401733398438,5627.4202028899999277200549840927124,Manhattan 126,"7357",4.1,0.9,4.7,6.6,1.9,12.1,17.3,11.5,9.1,31.8,"105718",Lenox Hill Hospital,"100 East 77th Street, New York, NY 10021",Northwell,"632","775,241","1930",40.773934300000001,-73.963080800000000
"1","1014401",Manhattan,I,"014401","144.01",MN32,Yorkville,"3805",800419.4638190000550821423530578613281,4015.0149505300000782881397753953934,Manhattan 144.01,"2553",5.1,0.8,1.8,6.3,7.8,12.1,10.5,15.1,8.6,31.9,"125066",Metropolitan Hospital Center,"1901 First Avenue, New York, NY 10029",Health+,"338","1,075,000","1967",40.785236800000000,-73.947217699999996
"1","1016800",Manhattan,I,"016800","168",MN33,East Harlem South,"3804",2151827.8390500000678002834320068359375,6262.3546958300003097974695265293121,Manhattan 168,"1843",26.4,9.2,13.8,6.2,16.2,7.3,4.9,4.1,3,9,"26307",Metropolitan Hospital Center,"1901 First Avenue, New York, NY 10029",Health+,"338","1,075,000","1967",40.785236800000000,-73.947217699999996
"1","1016800",Manhattan,I,"016800","168",MN33,East Harlem South,"3804",2151827.8390500000678002834320068359375,6262.3546958300003097974695265293121,Manhattan 168,"1843",26.4,9.2,13.8,6.2,16.2,7.3,4.9,4.1,3,9,"26307",Mount Sinai Hospital,"1 Gustave L Levy Place, New York, NY 10029",Mount Sinai,"1134","2,215,000","1963",40.789993899999999,-73.955877700000002
"1","1002000",Manhattan,E,"002000","20",MN28,Lower East Side,"3809",1368855.7196400000248104333877563476563,4690.0727191899995887069962918758392,Manhattan 20,"1939",30,17.4,14.6,13.9,12.1,6.5,3,2,0,0.5,"16192",Mount Sinai Beth Israel,"281 1st Ave, New York, NY 10003",Mount Sinai,"696","331,459","1910",40.733070300000001,-73.984114599999998
"1","1002601",Manhattan,E,"002601","26.01",MN28,Lower East Side,"3809",1141217.4972699999343603849411010742188,4521.2509956900003089685924351215363,Manhattan 26.01,"1539",12.1,12.9,6.2,9.2,13.5,11.2,8.8,13.1,6.1,7,"45145",New York Eye and Ear Infirmary of Mount Sinai,"310 East 14th Street, New York, NY 10003",Mount Sinai,"69","102,314","1967",40.731952700000001,-73.986776899999995
"1","1002601",Manhattan,E,"002601","26.01",MN28,Lower East Side,"3809",1141217.4972699999343603849411010742188,4521.2509956900003089685924351215363,Manhattan 26.01,"1539",12.1,12.9,6.2,9.2,13.5,11.2,8.8,13.1,6.1,7,"45145",Mount Sinai Beth Israel,"281 1st Ave, New York, NY 10003",Mount Sinai,"696","331,459","1910",40.733070300000001,-73.984114599999998
"1","1018700",Manhattan,I,"018700","187",MN12,Upper West Side,"3806",2323892.1336900000460445880889892578125,6534.4112841500000286032445728778839,Manhattan 187,"3941",5.2,1.6,6.5,6,4.8,9.8,5.4,17.6,11.9,31.3,"123191",Mount Sinai St. Luke's,"1111 Amsterdam Avenue, New York, NY 10025",Mount Sinai,"495","148,067","1906",40.805552300000002,-73.963503900000006
"1","1019100",Manhattan,I,"019100","191",MN12,Upper West Side,"3806",2385202.8528800001367926597595214843750,6614.1786126300003161304630339145660,Manhattan 191,"4579",10.1,5.3,4,1.7,2.6,16.1,10.9,14.3,8.4,26.6,"96843",Mount Sinai St. Luke's,"1111 Amsterdam Avenue, New York, NY 10025",Mount Sinai,"495","148,067","1906",40.805552300000002,-73.963503900000006
"1","1022200",Manhattan,I,"022200","222",MN11,Central Harlem South,"3803",1953119.5632400000467896461486816406250,5772.8320543800000450573861598968506,Manhattan 222,"1455",19.2,8.5,6.7,9.2,8,7.8,6.3,13.9,10.4,10,"41723",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1022200",Manhattan,I,"022200","222",MN11,Central Harlem South,"3803",1953119.5632400000467896461486816406250,5772.8320543800000450573861598968506,Manhattan 222,"1455",19.2,8.5,6.7,9.2,8,7.8,6.3,13.9,10.4,10,"41723",Harlem Hospital Center,"506 Lenox Avenue, New York, NY 10037",Health+,"282","1,267,362","1965",40.814232699999998,-73.941798800000001
"1","1003002",Manhattan,E,"003002","30.02",MN22,East Village,"3809",841097.7841509999707341194152832031250,4045.1662923099997897224966436624527,Manhattan 30.02,"1671",13.2,10.4,11.2,5.8,5.9,11.3,11.5,12,7.7,11.1,"54531",New York Eye and Ear Infirmary of Mount Sinai,"310 East 14th Street, New York, NY 10003",Mount Sinai,"69","102,314","1967",40.731952700000001,-73.986776899999995
"1","1003602",Manhattan,I,"003602","36.02",MN22,East Village,"3809",961070.4806259999750182032585144042969,4076.2498779399998056760523468255997,Manhattan 36.02,"1371",5.2,4.3,4.3,9.6,6.8,6.6,23.8,16,9.8,13.7,"90625",New York Eye and Ear Infirmary of Mount Sinai,"310 East 14th Street, New York, NY 10003",Mount Sinai,"69","102,314","1967",40.731952700000001,-73.986776899999995
"1","1024200",Manhattan,E,"024200","242",MN34,East Harlem North,"3804",3726881.1650200001895427703857421875000,9377.1432420700002694502472877502441,Manhattan 242,"1811",21.9,15,12.6,12.4,10.5,13.1,2.1,5.9,5,1.5,"25273",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1024200",Manhattan,E,"024200","242",MN34,East Harlem North,"3804",3726881.1650200001895427703857421875000,9377.1432420700002694502472877502441,Manhattan 242,"1811",21.9,15,12.6,12.4,10.5,13.1,2.1,5.9,5,1.5,"25273",Lincoln Medical & Mental Health Center,"234 East 149th Street, Bronx, NY 10451",Health+,"362","1,593,305","1972",40.816089499999997,-73.926964900000002
"1","1024200",Manhattan,E,"024200","242",MN34,East Harlem North,"3804",3726881.1650200001895427703857421875000,9377.1432420700002694502472877502441,Manhattan 242,"1811",21.9,15,12.6,12.4,10.5,13.1,2.1,5.9,5,1.5,"25273",Harlem Hospital Center,"506 Lenox Avenue, New York, NY 10037",Health+,"282","1,267,362","1965",40.814232699999998,-73.941798800000001
"5","5020803",Staten Island,I,"020803","208.03",SI32,Rossville-Woodrow,"3901",22621994.9802000001072883605957031250000,19428.7156724999986181501299142837524,Staten Island 208.03,"2370",1.8,4.4,7.5,5.1,6,7.5,10.3,25.7,21.6,10,"114000",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"5","5022600",Staten Island,I,"022600","226",SI11,Charleston-Richmond Valley-Tottenville,"3901",86233545.5074999928474426269531250000000,54955.9683283999984269030392169952393,Staten Island 226,"2862",1.3,3.4,7.1,1.5,3.5,17.5,15.9,22.3,17.9,9.6,"99810",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"5","5024800",Staten Island,I,"024800","248",SI11,Charleston-Richmond Valley-Tottenville,"3901",17601472.4006999991834163665771484375000,31780.0608151000014913734048604965210,Staten Island 248,"1703",3.8,4,4.3,7.6,14.3,13.3,20.1,14.3,8.6,9.7,"79460",Staten Island University Hosp-South,"375 Seguine Avenue, Staten Island, NY 10309",Northwell,"194","220,420","1967",40.516761899999999,-74.198567800000006
"3","3005201",Brooklyn,I,"005201","52.01",BK31,Bay Ridge,"4013",1451018.2909999999683350324630737304688,5503.9695408699999461532570421695709,Brooklyn 52.01,"1071",18.8,20.3,10.2,4.9,4,10.3,4.2,8.5,6.6,12.3,"26181",NYU Langone Hospital-Brooklyn,"150 55th Street, Brooklyn, NY 11220",NYU Langone,"444","460,000","1931",40.646667399999998,-74.023112200000000
"3","3005202",Brooklyn,I,"005202","52.02",BK31,Bay Ridge,"4013",1398134.5123199999798089265823364257813,5190.7137047500000335276126861572266,Brooklyn 52.02,"1351",5,5.5,8.3,8.4,6.4,20.1,10.8,18.9,7,9.6,"72159",NYU Langone Hospital-Brooklyn,"150 55th Street, Brooklyn, NY 11220",NYU Langone,"444","460,000","1931",40.646667399999998,-74.023112200000000
"1","1024301",Manhattan,E,"024301","243.01",MN36,Washington Heights South,"3801",1132079.5181799998972564935684204101563,4730.5117836600002192426472902297974,Manhattan 243.01,"1497",5.6,10.8,15,3.3,13.8,28.5,12.5,6.1,1.3,2.9,"51853",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"1","1024302",Manhattan,E,"024302","243.02",MN03,Central Harlem North-Polo Grounds,"3803",2272653.2680899999104440212249755859375,7505.4842210400001931702718138694763,Manhattan 243.02,"2701",21.3,15,21.9,11.6,9,10.3,6.7,4,0,0.4,"21526",Lincoln Medical & Mental Health Center,"234 East 149th Street, Bronx, NY 10451",Health+,"362","1,593,305","1972",40.816089499999997,-73.926964900000002
"1","1024302",Manhattan,E,"024302","243.02",MN03,Central Harlem North-Polo Grounds,"3803",2272653.2680899999104440212249755859375,7505.4842210400001931702718138694763,Manhattan 243.02,"2701",21.3,15,21.9,11.6,9,10.3,6.7,4,0,0.4,"21526",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"1","1009900",Manhattan,I,"009900","99",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",10754478.3181999996304512023925781250000,29604.5419992999995884019881486892700,Manhattan 99,"3502",4.7,1.7,6.7,2.9,6.7,9.5,7.9,16.4,10.1,33.3,"128827",Lenox Health Greenwich Village,"30 Seventh Avenue, New York, NY 10011",Northwell,"2","153,000","1964",40.737806100000000,-74.003097699999998
"1","1009900",Manhattan,I,"009900","99",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",10754478.3181999996304512023925781250000,29604.5419992999995884019881486892700,Manhattan 99,"3502",4.7,1.7,6.7,2.9,6.7,9.5,7.9,16.4,10.1,33.3,"128827",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"1","1011700",Manhattan,I,"011700","117",MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"3807",2136879.5759899998083710670471191406250,7895.0517857300001196563243865966797,Manhattan 117,"2459",4,2.3,3.6,2.8,7.8,5.7,7.6,18,14.3,34,"134606",Mount Sinai West,"1000 Tenth Avenue, New York, NY 10019",Mount Sinai,"514","1,104,505","1992",40.770002200000000,-73.989668399999999
"3","3119200",Brooklyn,E,"119200","1192",BK82,East New York,"4008",2427894.5414300002157688140869140625000,6348.7536890100000164238736033439636,Brooklyn 1192,"997",15.8,9.1,11.4,8.7,6,10.5,18.2,16,3.2,0.9,"45903",Brookdale Hospital Medical Center,"1 Brookdale Plaza, Brooklyn, NY 11212",Others,"530","511,776","1961",40.654917200000000,-73.914885799999993
"4","4066400",Queens,I,"066400","664",QN05,Rosedale,"4105",31606550.4243000000715255737304687500000,47418.2001431000026059336960315704346,Queens 664,"2876",4.4,4.3,2.9,1.2,7.9,17,25.6,22.4,11.8,2.6,"85463",St. Johns Episcopal Hospital So Shore,"327 Beach 19th Street, Far Rockaway, NY 11691",Others,"257","119,788","1982",40.598602999999997,-73.755766300000005
"2","2036501",Bronx,E,"036501","365.01",BX17,East Tremont,"3705",1030821.7010399999562650918960571289063,5997.9083540399997218628413975238800,Bronx 365.01,"1389",21.7,8.1,19.7,9.6,12,16.4,7.6,2.8,2.1,0,"25280",St. Barnabas Hospital Health System,"4422 Third Avenue, Bronx, NY 10457",Others,"422","421,234","1943",40.853918000000000,-73.892580100000004
"2","2019400",Bronx,E,"019400","194",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",8717992.1106400005519390106201171875000,15570.6484952999999222811311483383179,Bronx 194,"733",13.5,10.1,9.7,7.8,8.3,22,9.1,8,8,3.4,"52250",Montefiore Medical Center - Montefiore Westchester Square,"2475 St. Raymond Avenue, Bronx, NY 10461",Montefiore,"140","137,189","1929",40.840657600000000,-73.850547199999994
"2","2019400",Bronx,E,"019400","194",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",8717992.1106400005519390106201171875000,15570.6484952999999222811311483383179,Bronx 194,"733",13.5,10.1,9.7,7.8,8.3,22,9.1,8,8,3.4,"52250",Calvary Hospital Inc,"1740-70 Eastchester Road, Bronx, NY 10461",Others,"200","172,268","1977",40.848097899999999,-73.846059199999999
"2","2026400",Bronx,I,"026400","264",BX52,Schuylerville-Throgs Neck-Edgewater Park,"3703",4599515.3289900003001093864440917968750,9594.6181364200001553399488329887390,Bronx 264,"1908",6.1,3.3,7.9,9.9,15.5,24.2,10.8,11.4,7,3.9,"56531",Calvary Hospital Inc,"1740-70 Eastchester Road, Bronx, NY 10461",Others,"200","172,268","1977",40.848097899999999,-73.846059199999999
"4","4145900",Queens,I,"145900","1459",QN48,Auburndale,"4104",4007243.4772399999201297760009765625000,8558.3822749099999782629311084747314,Queens 1459,"923",5.4,4.2,1.1,7.4,10.9,18.7,9.6,19.9,9.4,13.2,"79083",Flushing Hospital Medical Center,"4500 Parsons Blvd, Flushing, NY 11355",Others,"299","131,000","1958",40.755271800000003,-73.818806600000002
"4","4120700",Queens,I,"120700","1207",QN52,East Flushing,"4103",7440064.8383499998599290847778320312500,13731.5615574000003107357770204544067,Queens 1207,"934",4,1.1,2.1,7.9,14.5,16.2,15.7,17.6,15.6,5.4,"81515",Flushing Hospital Medical Center,"4500 Parsons Blvd, Flushing, NY 11355",Others,"299","131,000","1958",40.755271800000003,-73.818806600000002
"1","1023700",Manhattan,E,"023700","237",MN04,Hamilton Heights,"3802",2899906.2796000000089406967163085937500,7073.9587093600002845050767064094543,Manhattan 237,"2752",13.3,3.5,12.4,15.8,8.9,17.4,12.9,6,4.8,5.1,"43017",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"4","4141700",Queens,I,"141700","1417",QN48,Auburndale,"4104",9659753.8479600008577108383178710937500,15257.1139774999992368975654244422913,Queens 1417,"1576",3.6,2.5,3.2,6.5,15.4,18.4,12.3,24.9,6.5,6.7,"78047",Flushing Hospital Medical Center,"4500 Parsons Blvd, Flushing, NY 11355",Others,"299","131,000","1958",40.755271800000003,-73.818806600000002
"4","4141700",Queens,I,"141700","1417",QN48,Auburndale,"4104",9659753.8479600008577108383178710937500,15257.1139774999992368975654244422913,Queens 1417,"1576",3.6,2.5,3.2,6.5,15.4,18.4,12.3,24.9,6.5,6.7,"78047",Queens Hospital Center,"82-68 164th Street, Jamaica, NY 11432",Health+,"269","1,254,367","1939",40.717169300000002,-73.805725199999998
"5","5009601",Staten Island,I,"009601","96.01",SI36,Old Town-Dongan Hills-South Beach,"3902",8357605.8052099999040365219116210937500,13035.2641934000002947868779301643372,Staten Island 96.01,"1492",8.4,7,6.6,6.3,8.8,14.5,7.8,21.8,8,10.8,"72262",Staten Island University Hosp-North,"475 Seaview Avenue, Staten Island, NY 10305",Northwell,"472","567,517","1978",40.584712699999997,-74.088312700000003
"5","5017700",Staten Island,I,"017700","177",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",38457028.1845000013709068298339843750000,27964.1572874999983469024300575256348,Staten Island 177,"2155",0.6,1.6,6.8,6.5,15.6,8.6,7.4,16.8,14.6,21.5,"105938",Staten Island University Hosp-North,"475 Seaview Avenue, Staten Island, NY 10305",Northwell,"472","567,517","1978",40.584712699999997,-74.088312700000003
"5","5017700",Staten Island,I,"017700","177",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",38457028.1845000013709068298339843750000,27964.1572874999983469024300575256348,Staten Island 177,"2155",0.6,1.6,6.8,6.5,15.6,8.6,7.4,16.8,14.6,21.5,"105938",RUMC-Bayley Seton,"75 Vanderbilt Avenue, Staten Island, NY 10304",Mount Sinai,"25","502,197","1930",40.622619000000000,-74.077684300000001
"5","5017700",Staten Island,I,"017700","177",SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,"3902",38457028.1845000013709068298339843750000,27964.1572874999983469024300575256348,Staten Island 177,"2155",0.6,1.6,6.8,6.5,15.6,8.6,7.4,16.8,14.6,21.5,"105938",Richmond University Medical Center,"355 Bard Avenue, Staten Island, NY 10310",Mount Sinai,"448","538,240","1903",40.635674199999997,-74.108015699999996
"1","1024100",Manhattan,E,"024100","241",MN36,Washington Heights South,"3801",1871813.0329100000672042369842529296875,6496.5718377100001816870644688606262,Manhattan 241,"3365",12.3,9.4,9.7,8,9,15.9,7.1,15.8,8.1,4.8,"53355",New York-Presbyterian Hospital - Columbia Presbyterian Center,"622 West 168th Street, New York, NY 10032",NewYork-Presbyterian,"1022","3,693,539","1930",40.841246599999998,-73.943159300000005
"3","3005601",Brooklyn,I,"005601","56.01",BK31,Bay Ridge,"4013",1818781.2642399999313056468963623046875,6884.6364431100000729202292859554291,Brooklyn 56.01,"1390",6.8,4.3,4.3,10.3,10.2,15.7,14.4,21.9,4.2,7.9,"72188",NYU Langone Hospital-Brooklyn,"150 55th Street, Brooklyn, NY 11220",NYU Langone,"444","460,000","1931",40.646667399999998,-74.023112200000000
"5","5001800",Staten Island,I,"001800","18",SI14,Grasmere-Arrochar-Ft. Wadsworth,"3902",9807122.9161300007253885269165039062500,14984.9651168000000325264409184455872,Staten Island 18,"181",0,0,2.8,0,31.5,24.3,18.2,14.9,6.1,2.2,"64464",Staten Island University Hosp-North,"475 Seaview Avenue, Staten Island, NY 10305",Northwell,"472","567,517","1978",40.584712699999997,-74.088312700000003
"5","5001800",Staten Island,I,"001800","18",SI14,Grasmere-Arrochar-Ft. Wadsworth,"3902",9807122.9161300007253885269165039062500,14984.9651168000000325264409184455872,Staten Island 18,"181",0,0,2.8,0,31.5,24.3,18.2,14.9,6.1,2.2,"64464",RUMC-Bayley Seton,"75 Vanderbilt Avenue, Staten Island, NY 10304",Mount Sinai,"25","502,197","1930",40.622619000000000,-74.077684300000001
"1","1014402",Manhattan,I,"014402","144.02",MN32,Yorkville,"3805",1886718.5704699999187141656875610351563,6923.6099347899998974753543734550476,Manhattan 144.02,"3787",2.4,1.1,6.1,2.6,8.4,8.8,12.8,23.6,7.9,26.2,"125625",Metropolitan Hospital Center,"1901 First Avenue, New York, NY 10029",Health+,"338","1,075,000","1967",40.785236800000000,-73.947217699999996
"1","1015200",Manhattan,I,"015200","152",MN32,Yorkville,"3805",1920711.3526800000108778476715087890625,9444.3733374099992943229153752326965,Manhattan 152,"3800",11.7,5,12.9,6.7,4.1,8.7,5.9,12.2,7.6,25.3,"78684",Metropolitan Hospital Center,"1901 First Avenue, New York, NY 10029",Health+,"338","1,075,000","1967",40.785236800000000,-73.947217699999996
"1","1002602",Manhattan,I,"002602","26.02",MN28,Lower East Side,"3809",1114857.2765699999872595071792602539063,4491.2037195299999439157545566558838,Manhattan 26.02,"2079",10.5,12.7,7.8,5.2,5.3,13.4,7.3,19.9,5,12.8,"64879",Mount Sinai Beth Israel,"281 1st Ave, New York, NY 10003",Mount Sinai,"696","331,459","1910",40.733070300000001,-73.984114599999998
"1","1003300",Manhattan,I,"003300","33",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3677727.5130799999460577964782714843750,8170.7561327499997787526808679103851,Manhattan 33,"2489",3.9,2.2,0.5,5.3,2.4,6.7,10.5,11.5,7.5,49.5,"199347",New York-Presbyterian/Lower Manhattan Hospital,"170 William Street, New York, NY 10038",NewYork-Presbyterian,"180","301,941","1968",40.710363200000003,-74.007291699999996
"1","1003900",Manhattan,I,"003900","39",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3618081.5463999998755753040313720703125,12677.5668865999996341997757554054260,Manhattan 39,"2659",2.8,1,7,6.3,6,5.7,7.3,10.8,4.4,48.6,"184436",New York-Presbyterian/Lower Manhattan Hospital,"170 William Street, New York, NY 10038",NewYork-Presbyterian,"180","301,941","1968",40.710363200000003,-74.007291699999996
"1","1003900",Manhattan,I,"003900","39",MN24,SoHo-TriBeCa-Civic Center-Little Italy,"3810",3618081.5463999998755753040313720703125,12677.5668865999996341997757554054260,Manhattan 39,"2659",2.8,1,7,6.3,6,5.7,7.3,10.8,4.4,48.6,"184436",Lenox Health Greenwich Village,"30 Seventh Avenue, New York, NY 10011",Northwell,"2","153,000","1964",40.737806100000000,-74.003097699999998
"1","1018800",Manhattan,E,"018800","188",MN34,East Harlem North,"3804",1599420.5382600000593811273574829101563,5109.4583860299999287235550582408905,Manhattan 188,"2296",11.4,14.7,11,8.8,12,16.2,7.8,9.5,3,5.5,"41004",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1019400",Manhattan,E,"019400","194",MN34,East Harlem North,"3804",1881162.6410099999047815799713134765625,5505.7015638900002159061841666698456,Manhattan 194,"2602",24.9,8.8,20.3,6.8,10.5,15.3,8,2.9,1.4,1.1,"21379",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1021600",Manhattan,E,"021600","216",MN11,Central Harlem South,"3803",1864443.1091400000732392072677612304688,5689.0801881899997169966809451580048,Manhattan 216,"3543",12.1,6.7,7.5,6.3,12.3,12.3,11.3,14.6,4.5,12.3,"61250",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1021600",Manhattan,E,"021600","216",MN11,Central Harlem South,"3803",1864443.1091400000732392072677612304688,5689.0801881899997169966809451580048,Manhattan 216,"3543",12.1,6.7,7.5,6.3,12.3,12.3,11.3,14.6,4.5,12.3,"61250",Mount Sinai Hospital,"1 Gustave L Levy Place, New York, NY 10029",Mount Sinai,"1134","2,215,000","1963",40.789993899999999,-73.955877700000002
"1","1021600",Manhattan,E,"021600","216",MN11,Central Harlem South,"3803",1864443.1091400000732392072677612304688,5689.0801881899997169966809451580048,Manhattan 216,"3543",12.1,6.7,7.5,6.3,12.3,12.3,11.3,14.6,4.5,12.3,"61250",Mount Sinai St. Luke's,"1111 Amsterdam Avenue, New York, NY 10025",Mount Sinai,"495","148,067","1906",40.805552300000002,-73.963503900000006
"1","1020102",Manhattan,E,"020102","201.02",MN11,Central Harlem South,"3803",900021.1693499999819323420524597167969,3747.5983766099998319987207651138306,Manhattan 201.02,"1774",8.6,9.4,7.2,6.5,5.6,13.1,9.1,13.1,6.5,20.9,"74703",Mount Sinai St. Luke's,"1111 Amsterdam Avenue, New York, NY 10025",Mount Sinai,"495","148,067","1906",40.805552300000002,-73.963503900000006
"1","1021800",Manhattan,E,"021800","218",MN11,Central Harlem South,"3803",1958684.9749499999452382326126098632813,5775.5479047600001649698242545127869,Manhattan 218,"2974",16.2,16,1.3,8.2,7.6,10.4,12.5,10.6,8.8,8.4,"50608",Henry J. Carter Specialty Hospital,"1752 Park Avenue, New York, NY 10035",Health+,"201","110,245","2013",40.803114999999998,-73.943265999999994
"1","1021800",Manhattan,E,"021800","218",MN11,Central Harlem South,"3803",1958684.9749499999452382326126098632813,5775.5479047600001649698242545127869,Manhattan 218,"2974",16.2,16,1.3,8.2,7.6,10.4,12.5,10.6,8.8,8.4,"50608",Mount Sinai St. Luke's,"1111 Amsterdam Avenue, New York, NY 10025",Mount Sinai,"495","148,067","1906",40.805552300000002,-73.963503900000006
"2","2018500",Bronx,E,"018500","185",BX35,Morrisania-Melrose,"3705",4430560.0919099999591708183288574218750,10345.8429947999993601115420460700989,Bronx 185,"2871",17.4,11.7,16.1,11.4,11.7,18.6,8.5,2.1,1.4,1.2,"27324",BronxCare Hospital Center (Fulton Division),"1276 Fulton Avenue, Bronx, NY 10456",Mount Sinai,"170","331,624","1927",40.831379699999999,-73.904997300000005
"2","2004100",Bronx,E,"004100","41",BX39,Mott Haven-Port Morris,"3710",1977775.5901200000662356615066528320313,6688.4128089799996814690530300140381,Bronx 41,"2056",28,14.6,17.8,14.9,16.5,1.4,2.9,1.8,0,2.1,"18942",Lincoln Medical & Mental Health Center,"234 East 149th Street, Bronx, NY 10451",Health+,"362","1,593,305","1972",40.816089499999997,-73.926964900000002
"2","2001900",Bronx,I,"001900","19",BX39,Mott Haven-Port Morris,"3710",17961359.4114999994635581970214843750000,29999.5753549000000930391252040863037,Bronx 19,"929",13.7,10.3,6.7,7.2,18.2,19.3,12.4,10.7,0,1.6,"42075",Lincoln Medical & Mental Health Center,"234 East 149th Street, Bronx, NY 10451",Health+,"362","1,593,305","1972",40.816089499999997,-73.926964900000002
"2","2001900",Bronx,I,"001900","19",BX39,Mott Haven-Port Morris,"3710",17961359.4114999994635581970214843750000,29999.5753549000000930391252040863037,Bronx 19,"929",13.7,10.3,6.7,7.2,18.2,19.3,12.4,10.7,0,1.6,"42075",BronxCare Hospital Center (Fulton Division),"1276 Fulton Avenue, Bronx, NY 10456",Mount Sinai,"170","331,624","1927",40.831379699999999,-73.904997300000005
"2","2008300",Bronx,E,"008300","83",BX33,Longwood,"3710",2303687.9447200000286102294921875000000,6858.8590048300002308678813278675079,Bronx 83,"2058",17.6,12.2,15.1,9.5,15.3,13.6,5.4,6.1,1.1,4,"29939",BronxCare Hospital Center (Fulton Division),"1276 Fulton Avenue, Bronx, NY 10456",Mount Sinai,"170","331,624","1927",40.831379699999999,-73.904997300000005
