"","Provider Name","DRG_num","Discharge_Year","Variable","YoY_Change","system"
"849","LINCOLN MEDICAL & MENTAL HEALTH CENTER","312",2017,"Discharges",-13.3,"Health+"
"850","LINCOLN MEDICAL & MENTAL HEALTH CENTER","312",2017,"Medicare_Payments",0.1,"Health+"
"851","LINCOLN MEDICAL & MENTAL HEALTH CENTER","312",2017,"Total_Payments",-2.2,"Health+"
"852","LINCOLN MEDICAL & MENTAL HEALTH CENTER","312",2017,"Non_Medicare_Payments",-23.9,"Health+"
"853","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2015,"Discharges",-18.1,"Health+"
"854","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2015,"Medicare_Payments",-6,"Health+"
"855","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2015,"Total_Payments",-5.4,"Health+"
"856","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2015,"Non_Medicare_Payments",0.5,"Health+"
"857","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2016,"Discharges",-45.8,"Health+"
"858","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2016,"Medicare_Payments",4,"Health+"
"859","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2016,"Total_Payments",2.9,"Health+"
"860","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2016,"Non_Medicare_Payments",-8.2,"Health+"
"861","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2017,"Discharges",37.5,"Health+"
"862","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2017,"Medicare_Payments",4.3,"Health+"
"863","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2017,"Total_Payments",4.3,"Health+"
"864","LINCOLN MEDICAL & MENTAL HEALTH CENTER","392",2017,"Non_Medicare_Payments",4.8,"Health+"
"865","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2015,"Discharges",NA,"Health+"
"866","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2015,"Medicare_Payments",NA,"Health+"
"867","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2015,"Total_Payments",NA,"Health+"
"868","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2015,"Non_Medicare_Payments",NA,"Health+"
"869","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2016,"Discharges",NA,"Health+"
"870","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2016,"Medicare_Payments",NA,"Health+"
"871","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2016,"Total_Payments",NA,"Health+"
"872","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2016,"Non_Medicare_Payments",NA,"Health+"
"873","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2017,"Discharges",NA,"Health+"
"874","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2017,"Medicare_Payments",NA,"Health+"
"875","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2017,"Total_Payments",NA,"Health+"
"876","LINCOLN MEDICAL & MENTAL HEALTH CENTER","470",2017,"Non_Medicare_Payments",NA,"Health+"
"877","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2015,"Discharges",14,"Health+"
"878","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2015,"Medicare_Payments",-14.7,"Health+"
"879","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2015,"Total_Payments",-14.3,"Health+"
"880","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2015,"Non_Medicare_Payments",-6.8,"Health+"
"881","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2016,"Discharges",-10.2,"Health+"
"882","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2016,"Medicare_Payments",25.2,"Health+"
"883","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2016,"Total_Payments",24.3,"Health+"
"884","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2016,"Non_Medicare_Payments",9.5,"Health+"
"885","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2017,"Discharges",-56.8,"Health+"
"886","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2017,"Medicare_Payments",-27.5,"Health+"
"887","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2017,"Total_Payments",-27.3,"Health+"
"888","LINCOLN MEDICAL & MENTAL HEALTH CENTER","871",2017,"Non_Medicare_Payments",-22.3,"Health+"
"889","LONG ISLAND JEWISH MEDICAL CENTER","291",2015,"Discharges",9.3,"Northwell"
"890","LONG ISLAND JEWISH MEDICAL CENTER","291",2015,"Medicare_Payments",-5.7,"Northwell"
"891","LONG ISLAND JEWISH MEDICAL CENTER","291",2015,"Total_Payments",-1.4,"Northwell"
"892","LONG ISLAND JEWISH MEDICAL CENTER","291",2015,"Non_Medicare_Payments",33.4,"Northwell"
"893","LONG ISLAND JEWISH MEDICAL CENTER","291",2016,"Discharges",18.2,"Northwell"
"894","LONG ISLAND JEWISH MEDICAL CENTER","291",2016,"Medicare_Payments",0.3,"Northwell"
"895","LONG ISLAND JEWISH MEDICAL CENTER","291",2016,"Total_Payments",-3.9,"Northwell"
"896","LONG ISLAND JEWISH MEDICAL CENTER","291",2016,"Non_Medicare_Payments",-28.1,"Northwell"
"897","LONG ISLAND JEWISH MEDICAL CENTER","291",2017,"Discharges",93.9,"Northwell"
"898","LONG ISLAND JEWISH MEDICAL CENTER","291",2017,"Medicare_Payments",6.4,"Northwell"
"899","LONG ISLAND JEWISH MEDICAL CENTER","291",2017,"Total_Payments",9.3,"Northwell"
"900","LONG ISLAND JEWISH MEDICAL CENTER","291",2017,"Non_Medicare_Payments",32.4,"Northwell"
"901","LONG ISLAND JEWISH MEDICAL CENTER","312",2015,"Discharges",-13.2,"Northwell"
"902","LONG ISLAND JEWISH MEDICAL CENTER","312",2015,"Medicare_Payments",4.3,"Northwell"
"903","LONG ISLAND JEWISH MEDICAL CENTER","312",2015,"Total_Payments",1.3,"Northwell"
"904","LONG ISLAND JEWISH MEDICAL CENTER","312",2015,"Non_Medicare_Payments",-11.1,"Northwell"
"905","LONG ISLAND JEWISH MEDICAL CENTER","312",2016,"Discharges",-0.6,"Northwell"
"906","LONG ISLAND JEWISH MEDICAL CENTER","312",2016,"Medicare_Payments",3.4,"Northwell"
"907","LONG ISLAND JEWISH MEDICAL CENTER","312",2016,"Total_Payments",7.6,"Northwell"
"908","LONG ISLAND JEWISH MEDICAL CENTER","312",2016,"Non_Medicare_Payments",28,"Northwell"
"909","LONG ISLAND JEWISH MEDICAL CENTER","312",2017,"Discharges",12.5,"Northwell"
"910","LONG ISLAND JEWISH MEDICAL CENTER","312",2017,"Medicare_Payments",8.3,"Northwell"
"911","LONG ISLAND JEWISH MEDICAL CENTER","312",2017,"Total_Payments",6.3,"Northwell"
"912","LONG ISLAND JEWISH MEDICAL CENTER","312",2017,"Non_Medicare_Payments",-1.6,"Northwell"
"913","LONG ISLAND JEWISH MEDICAL CENTER","392",2015,"Discharges",-19.9,"Northwell"
"914","LONG ISLAND JEWISH MEDICAL CENTER","392",2015,"Medicare_Payments",2.6,"Northwell"
"915","LONG ISLAND JEWISH MEDICAL CENTER","392",2015,"Total_Payments",-1.1,"Northwell"
"916","LONG ISLAND JEWISH MEDICAL CENTER","392",2015,"Non_Medicare_Payments",-15.4,"Northwell"
"917","LONG ISLAND JEWISH MEDICAL CENTER","392",2016,"Discharges",11.5,"Northwell"
"918","LONG ISLAND JEWISH MEDICAL CENTER","392",2016,"Medicare_Payments",3.1,"Northwell"
"919","LONG ISLAND JEWISH MEDICAL CENTER","392",2016,"Total_Payments",3.6,"Northwell"
"920","LONG ISLAND JEWISH MEDICAL CENTER","392",2016,"Non_Medicare_Payments",5.8,"Northwell"
"921","LONG ISLAND JEWISH MEDICAL CENTER","392",2017,"Discharges",5.6,"Northwell"
"922","LONG ISLAND JEWISH MEDICAL CENTER","392",2017,"Medicare_Payments",6.6,"Northwell"
"923","LONG ISLAND JEWISH MEDICAL CENTER","392",2017,"Total_Payments",10.4,"Northwell"
"924","LONG ISLAND JEWISH MEDICAL CENTER","392",2017,"Non_Medicare_Payments",28,"Northwell"
"925","LONG ISLAND JEWISH MEDICAL CENTER","470",2015,"Discharges",11.1,"Northwell"
"926","LONG ISLAND JEWISH MEDICAL CENTER","470",2015,"Medicare_Payments",1.3,"Northwell"
"927","LONG ISLAND JEWISH MEDICAL CENTER","470",2015,"Total_Payments",-2.7,"Northwell"
"928","LONG ISLAND JEWISH MEDICAL CENTER","470",2015,"Non_Medicare_Payments",-17.1,"Northwell"
"929","LONG ISLAND JEWISH MEDICAL CENTER","470",2016,"Discharges",42.2,"Northwell"
"930","LONG ISLAND JEWISH MEDICAL CENTER","470",2016,"Medicare_Payments",-1.5,"Northwell"
"931","LONG ISLAND JEWISH MEDICAL CENTER","470",2016,"Total_Payments",-2,"Northwell"
"932","LONG ISLAND JEWISH MEDICAL CENTER","470",2016,"Non_Medicare_Payments",-4.7,"Northwell"
"933","LONG ISLAND JEWISH MEDICAL CENTER","470",2017,"Discharges",7.7,"Northwell"
"934","LONG ISLAND JEWISH MEDICAL CENTER","470",2017,"Medicare_Payments",1.5,"Northwell"
"935","LONG ISLAND JEWISH MEDICAL CENTER","470",2017,"Total_Payments",-2.1,"Northwell"
"936","LONG ISLAND JEWISH MEDICAL CENTER","470",2017,"Non_Medicare_Payments",-18.8,"Northwell"
"937","LONG ISLAND JEWISH MEDICAL CENTER","871",2015,"Discharges",20.4,"Northwell"
"938","LONG ISLAND JEWISH MEDICAL CENTER","871",2015,"Medicare_Payments",-2.4,"Northwell"
"939","LONG ISLAND JEWISH MEDICAL CENTER","871",2015,"Total_Payments",-2.2,"Northwell"
"940","LONG ISLAND JEWISH MEDICAL CENTER","871",2015,"Non_Medicare_Payments",-1.3,"Northwell"
"941","LONG ISLAND JEWISH MEDICAL CENTER","871",2016,"Discharges",10.7,"Northwell"
"942","LONG ISLAND JEWISH MEDICAL CENTER","871",2016,"Medicare_Payments",0,"Northwell"
"943","LONG ISLAND JEWISH MEDICAL CENTER","871",2016,"Total_Payments",1.1,"Northwell"
"944","LONG ISLAND JEWISH MEDICAL CENTER","871",2016,"Non_Medicare_Payments",10.1,"Northwell"
"945","LONG ISLAND JEWISH MEDICAL CENTER","871",2017,"Discharges",8.1,"Northwell"
"946","LONG ISLAND JEWISH MEDICAL CENTER","871",2017,"Medicare_Payments",2.9,"Northwell"
"947","LONG ISLAND JEWISH MEDICAL CENTER","871",2017,"Total_Payments",2.6,"Northwell"
"948","LONG ISLAND JEWISH MEDICAL CENTER","871",2017,"Non_Medicare_Payments",0.9,"Northwell"
"949","MAIMONIDES MEDICAL CENTER","291",2015,"Discharges",4.3,"Montefiore"
"950","MAIMONIDES MEDICAL CENTER","291",2015,"Medicare_Payments",-4.3,"Montefiore"
"951","MAIMONIDES MEDICAL CENTER","291",2015,"Total_Payments",-5.1,"Montefiore"
"952","MAIMONIDES MEDICAL CENTER","291",2015,"Non_Medicare_Payments",-10.1,"Montefiore"
"953","MAIMONIDES MEDICAL CENTER","291",2016,"Discharges",2.9,"Montefiore"
"954","MAIMONIDES MEDICAL CENTER","291",2016,"Medicare_Payments",0,"Montefiore"
"955","MAIMONIDES MEDICAL CENTER","291",2016,"Total_Payments",-1,"Montefiore"
"956","MAIMONIDES MEDICAL CENTER","291",2016,"Non_Medicare_Payments",-7.9,"Montefiore"
"957","MAIMONIDES MEDICAL CENTER","291",2017,"Discharges",59.5,"Montefiore"
"958","MAIMONIDES MEDICAL CENTER","291",2017,"Medicare_Payments",-4.3,"Montefiore"
"959","MAIMONIDES MEDICAL CENTER","291",2017,"Total_Payments",-3.4,"Montefiore"
"960","MAIMONIDES MEDICAL CENTER","291",2017,"Non_Medicare_Payments",3.4,"Montefiore"
"961","MAIMONIDES MEDICAL CENTER","312",2015,"Discharges",-17.1,"Montefiore"
"962","MAIMONIDES MEDICAL CENTER","312",2015,"Medicare_Payments",-0.9,"Montefiore"
"963","MAIMONIDES MEDICAL CENTER","312",2015,"Total_Payments",0.3,"Montefiore"
"964","MAIMONIDES MEDICAL CENTER","312",2015,"Non_Medicare_Payments",7.4,"Montefiore"
"965","MAIMONIDES MEDICAL CENTER","312",2016,"Discharges",17.6,"Montefiore"
"966","MAIMONIDES MEDICAL CENTER","312",2016,"Medicare_Payments",2.6,"Montefiore"
"967","MAIMONIDES MEDICAL CENTER","312",2016,"Total_Payments",3.6,"Montefiore"
"968","MAIMONIDES MEDICAL CENTER","312",2016,"Non_Medicare_Payments",8.4,"Montefiore"
"969","MAIMONIDES MEDICAL CENTER","312",2017,"Discharges",10,"Montefiore"
"970","MAIMONIDES MEDICAL CENTER","312",2017,"Medicare_Payments",1.1,"Montefiore"
"971","MAIMONIDES MEDICAL CENTER","312",2017,"Total_Payments",-1,"Montefiore"
"972","MAIMONIDES MEDICAL CENTER","312",2017,"Non_Medicare_Payments",-10.9,"Montefiore"
"973","MAIMONIDES MEDICAL CENTER","392",2015,"Discharges",4,"Montefiore"
"974","MAIMONIDES MEDICAL CENTER","392",2015,"Medicare_Payments",-1.4,"Montefiore"
"975","MAIMONIDES MEDICAL CENTER","392",2015,"Total_Payments",-2,"Montefiore"
"976","MAIMONIDES MEDICAL CENTER","392",2015,"Non_Medicare_Payments",-5,"Montefiore"
"977","MAIMONIDES MEDICAL CENTER","392",2016,"Discharges",-1.9,"Montefiore"
"978","MAIMONIDES MEDICAL CENTER","392",2016,"Medicare_Payments",-0.4,"Montefiore"
"979","MAIMONIDES MEDICAL CENTER","392",2016,"Total_Payments",1.5,"Montefiore"
"980","MAIMONIDES MEDICAL CENTER","392",2016,"Non_Medicare_Payments",10.7,"Montefiore"
"981","MAIMONIDES MEDICAL CENTER","392",2017,"Discharges",32.4,"Montefiore"
"982","MAIMONIDES MEDICAL CENTER","392",2017,"Medicare_Payments",-0.3,"Montefiore"
"983","MAIMONIDES MEDICAL CENTER","392",2017,"Total_Payments",-1.6,"Montefiore"
"984","MAIMONIDES MEDICAL CENTER","392",2017,"Non_Medicare_Payments",-7.3,"Montefiore"
"985","MAIMONIDES MEDICAL CENTER","470",2015,"Discharges",10.2,"Montefiore"
"986","MAIMONIDES MEDICAL CENTER","470",2015,"Medicare_Payments",-2.6,"Montefiore"
"987","MAIMONIDES MEDICAL CENTER","470",2015,"Total_Payments",-1.2,"Montefiore"
"988","MAIMONIDES MEDICAL CENTER","470",2015,"Non_Medicare_Payments",9.2,"Montefiore"
"989","MAIMONIDES MEDICAL CENTER","470",2016,"Discharges",1.7,"Montefiore"
"990","MAIMONIDES MEDICAL CENTER","470",2016,"Medicare_Payments",5.3,"Montefiore"
"991","MAIMONIDES MEDICAL CENTER","470",2016,"Total_Payments",0.1,"Montefiore"
"992","MAIMONIDES MEDICAL CENTER","470",2016,"Non_Medicare_Payments",-34.1,"Montefiore"
"993","MAIMONIDES MEDICAL CENTER","470",2017,"Discharges",5.8,"Montefiore"
"994","MAIMONIDES MEDICAL CENTER","470",2017,"Medicare_Payments",-4.9,"Montefiore"
"995","MAIMONIDES MEDICAL CENTER","470",2017,"Total_Payments",0.2,"Montefiore"
"996","MAIMONIDES MEDICAL CENTER","470",2017,"Non_Medicare_Payments",53.4,"Montefiore"
"997","MAIMONIDES MEDICAL CENTER","871",2015,"Discharges",-3.5,"Montefiore"
"998","MAIMONIDES MEDICAL CENTER","871",2015,"Medicare_Payments",-5.4,"Montefiore"
"999","MAIMONIDES MEDICAL CENTER","871",2015,"Total_Payments",-5.3,"Montefiore"
"1000","MAIMONIDES MEDICAL CENTER","871",2015,"Non_Medicare_Payments",-4.6,"Montefiore"
"1001","MAIMONIDES MEDICAL CENTER","871",2016,"Discharges",-1.7,"Montefiore"
"1002","MAIMONIDES MEDICAL CENTER","871",2016,"Medicare_Payments",2.9,"Montefiore"
"1003","MAIMONIDES MEDICAL CENTER","871",2016,"Total_Payments",3.5,"Montefiore"
"1004","MAIMONIDES MEDICAL CENTER","871",2016,"Non_Medicare_Payments",7.8,"Montefiore"
"1005","MAIMONIDES MEDICAL CENTER","871",2017,"Discharges",-1,"Montefiore"
"1006","MAIMONIDES MEDICAL CENTER","871",2017,"Medicare_Payments",-0.5,"Montefiore"
"1007","MAIMONIDES MEDICAL CENTER","871",2017,"Total_Payments",-0.1,"Montefiore"
"1008","MAIMONIDES MEDICAL CENTER","871",2017,"Non_Medicare_Payments",3,"Montefiore"
"1009","METROPOLITAN HOSPITAL CENTER","291",2015,"Discharges",NA,"Health+"
"1010","METROPOLITAN HOSPITAL CENTER","291",2015,"Medicare_Payments",NA,"Health+"
"1011","METROPOLITAN HOSPITAL CENTER","291",2015,"Total_Payments",NA,"Health+"
"1012","METROPOLITAN HOSPITAL CENTER","291",2015,"Non_Medicare_Payments",NA,"Health+"
"1013","METROPOLITAN HOSPITAL CENTER","291",2016,"Discharges",-29.4,"Health+"
"1014","METROPOLITAN HOSPITAL CENTER","291",2016,"Medicare_Payments",0.4,"Health+"
"1015","METROPOLITAN HOSPITAL CENTER","291",2016,"Total_Payments",7.7,"Health+"
"1016","METROPOLITAN HOSPITAL CENTER","291",2016,"Non_Medicare_Payments",108.4,"Health+"
"1017","METROPOLITAN HOSPITAL CENTER","291",2017,"Discharges",0,"Health+"
"1018","METROPOLITAN HOSPITAL CENTER","291",2017,"Medicare_Payments",2.3,"Health+"
"1019","METROPOLITAN HOSPITAL CENTER","291",2017,"Total_Payments",-1.9,"Health+"
"1020","METROPOLITAN HOSPITAL CENTER","291",2017,"Non_Medicare_Payments",-30.1,"Health+"
"1021","METROPOLITAN HOSPITAL CENTER","312",2015,"Discharges",80,"Health+"
"1022","METROPOLITAN HOSPITAL CENTER","312",2015,"Medicare_Payments",-10.9,"Health+"
"1023","METROPOLITAN HOSPITAL CENTER","312",2015,"Total_Payments",-9.5,"Health+"
"1024","METROPOLITAN HOSPITAL CENTER","312",2015,"Non_Medicare_Payments",7.3,"Health+"
"1025","METROPOLITAN HOSPITAL CENTER","312",2016,"Discharges",-55.6,"Health+"
"1026","METROPOLITAN HOSPITAL CENTER","312",2016,"Medicare_Payments",-1.8,"Health+"
"1027","METROPOLITAN HOSPITAL CENTER","312",2016,"Total_Payments",-3,"Health+"
"1028","METROPOLITAN HOSPITAL CENTER","312",2016,"Non_Medicare_Payments",-14.2,"Health+"
"1029","METROPOLITAN HOSPITAL CENTER","312",2017,"Discharges",8.3,"Health+"
"1030","METROPOLITAN HOSPITAL CENTER","312",2017,"Medicare_Payments",2.6,"Health+"
"1031","METROPOLITAN HOSPITAL CENTER","312",2017,"Total_Payments",6,"Health+"
"1032","METROPOLITAN HOSPITAL CENTER","312",2017,"Non_Medicare_Payments",42.5,"Health+"
"1033","METROPOLITAN HOSPITAL CENTER","392",2015,"Discharges",23.1,"Health+"
"1034","METROPOLITAN HOSPITAL CENTER","392",2015,"Medicare_Payments",-13.2,"Health+"
"1035","METROPOLITAN HOSPITAL CENTER","392",2015,"Total_Payments",-12.4,"Health+"
"1036","METROPOLITAN HOSPITAL CENTER","392",2015,"Non_Medicare_Payments",-2.7,"Health+"
"1037","METROPOLITAN HOSPITAL CENTER","392",2016,"Discharges",-6.2,"Health+"
"1038","METROPOLITAN HOSPITAL CENTER","392",2016,"Medicare_Payments",-5.3,"Health+"
"1039","METROPOLITAN HOSPITAL CENTER","392",2016,"Total_Payments",-3.5,"Health+"
"1040","METROPOLITAN HOSPITAL CENTER","392",2016,"Non_Medicare_Payments",16,"Health+"
"1041","METROPOLITAN HOSPITAL CENTER","392",2017,"Discharges",-16.7,"Health+"
"1042","METROPOLITAN HOSPITAL CENTER","392",2017,"Medicare_Payments",-0.5,"Health+"
"1043","METROPOLITAN HOSPITAL CENTER","392",2017,"Total_Payments",-1,"Health+"
"1044","METROPOLITAN HOSPITAL CENTER","392",2017,"Non_Medicare_Payments",-5.9,"Health+"
"1045","METROPOLITAN HOSPITAL CENTER","871",2015,"Discharges",31.8,"Health+"
"1046","METROPOLITAN HOSPITAL CENTER","871",2015,"Medicare_Payments",-14.8,"Health+"
"1047","METROPOLITAN HOSPITAL CENTER","871",2015,"Total_Payments",-14.7,"Health+"
"1048","METROPOLITAN HOSPITAL CENTER","871",2015,"Non_Medicare_Payments",-13.9,"Health+"
"1049","METROPOLITAN HOSPITAL CENTER","871",2016,"Discharges",-58.6,"Health+"
"1050","METROPOLITAN HOSPITAL CENTER","871",2016,"Medicare_Payments",5.9,"Health+"
"1051","METROPOLITAN HOSPITAL CENTER","871",2016,"Total_Payments",12.8,"Health+"
"1052","METROPOLITAN HOSPITAL CENTER","871",2016,"Non_Medicare_Payments",103.5,"Health+"
"1053","METROPOLITAN HOSPITAL CENTER","871",2017,"Discharges",75,"Health+"
"1054","METROPOLITAN HOSPITAL CENTER","871",2017,"Medicare_Payments",-15.4,"Health+"
"1055","METROPOLITAN HOSPITAL CENTER","871",2017,"Total_Payments",-17.9,"Health+"
"1056","METROPOLITAN HOSPITAL CENTER","871",2017,"Non_Medicare_Payments",-35.1,"Health+"
"1057","MONTEFIORE MEDICAL CENTER","291",2015,"Discharges",11.6,"Montefiore"
"1058","MONTEFIORE MEDICAL CENTER","291",2015,"Medicare_Payments",0.4,"Montefiore"
"1059","MONTEFIORE MEDICAL CENTER","291",2015,"Total_Payments",3.2,"Montefiore"
"1060","MONTEFIORE MEDICAL CENTER","291",2015,"Non_Medicare_Payments",19.6,"Montefiore"
"1061","MONTEFIORE MEDICAL CENTER","291",2016,"Discharges",9.5,"Montefiore"
"1062","MONTEFIORE MEDICAL CENTER","291",2016,"Medicare_Payments",-1.2,"Montefiore"
"1063","MONTEFIORE MEDICAL CENTER","291",2016,"Total_Payments",-1.2,"Montefiore"
"1064","MONTEFIORE MEDICAL CENTER","291",2016,"Non_Medicare_Payments",-1.6,"Montefiore"
"1065","MONTEFIORE MEDICAL CENTER","291",2017,"Discharges",68,"Montefiore"
"1066","MONTEFIORE MEDICAL CENTER","291",2017,"Medicare_Payments",-4.6,"Montefiore"
"1067","MONTEFIORE MEDICAL CENTER","291",2017,"Total_Payments",-3.7,"Montefiore"
"1068","MONTEFIORE MEDICAL CENTER","291",2017,"Non_Medicare_Payments",1.3,"Montefiore"
"1069","MONTEFIORE MEDICAL CENTER","312",2015,"Discharges",19.9,"Montefiore"
"1070","MONTEFIORE MEDICAL CENTER","312",2015,"Medicare_Payments",2.1,"Montefiore"
"1071","MONTEFIORE MEDICAL CENTER","312",2015,"Total_Payments",2,"Montefiore"
"1072","MONTEFIORE MEDICAL CENTER","312",2015,"Non_Medicare_Payments",1.9,"Montefiore"
"1073","MONTEFIORE MEDICAL CENTER","312",2016,"Discharges",15.6,"Montefiore"
"1074","MONTEFIORE MEDICAL CENTER","312",2016,"Medicare_Payments",1,"Montefiore"
"1075","MONTEFIORE MEDICAL CENTER","312",2016,"Total_Payments",1.8,"Montefiore"
"1076","MONTEFIORE MEDICAL CENTER","312",2016,"Non_Medicare_Payments",5.5,"Montefiore"
"1077","MONTEFIORE MEDICAL CENTER","312",2017,"Discharges",-9.3,"Montefiore"
"1078","MONTEFIORE MEDICAL CENTER","312",2017,"Medicare_Payments",1.7,"Montefiore"
"1079","MONTEFIORE MEDICAL CENTER","312",2017,"Total_Payments",2.5,"Montefiore"
"1080","MONTEFIORE MEDICAL CENTER","312",2017,"Non_Medicare_Payments",5.8,"Montefiore"
"1081","MONTEFIORE MEDICAL CENTER","392",2015,"Discharges",13,"Montefiore"
"1082","MONTEFIORE MEDICAL CENTER","392",2015,"Medicare_Payments",-0.3,"Montefiore"
"1083","MONTEFIORE MEDICAL CENTER","392",2015,"Total_Payments",-1,"Montefiore"
"1084","MONTEFIORE MEDICAL CENTER","392",2015,"Non_Medicare_Payments",-3.8,"Montefiore"
"1085","MONTEFIORE MEDICAL CENTER","392",2016,"Discharges",-0.3,"Montefiore"
"1086","MONTEFIORE MEDICAL CENTER","392",2016,"Medicare_Payments",-1.1,"Montefiore"
"1087","MONTEFIORE MEDICAL CENTER","392",2016,"Total_Payments",0.2,"Montefiore"
"1088","MONTEFIORE MEDICAL CENTER","392",2016,"Non_Medicare_Payments",5.8,"Montefiore"
"1089","MONTEFIORE MEDICAL CENTER","392",2017,"Discharges",-8.3,"Montefiore"
"1090","MONTEFIORE MEDICAL CENTER","392",2017,"Medicare_Payments",-3.5,"Montefiore"
"1091","MONTEFIORE MEDICAL CENTER","392",2017,"Total_Payments",-1.2,"Montefiore"
"1092","MONTEFIORE MEDICAL CENTER","392",2017,"Non_Medicare_Payments",8.6,"Montefiore"
"1093","MONTEFIORE MEDICAL CENTER","470",2015,"Discharges",4.8,"Montefiore"
"1094","MONTEFIORE MEDICAL CENTER","470",2015,"Medicare_Payments",-3.8,"Montefiore"
"1095","MONTEFIORE MEDICAL CENTER","470",2015,"Total_Payments",-1.4,"Montefiore"
"1096","MONTEFIORE MEDICAL CENTER","470",2015,"Non_Medicare_Payments",16.1,"Montefiore"
"1097","MONTEFIORE MEDICAL CENTER","470",2016,"Discharges",7.7,"Montefiore"
"1098","MONTEFIORE MEDICAL CENTER","470",2016,"Medicare_Payments",1.5,"Montefiore"
"1099","MONTEFIORE MEDICAL CENTER","470",2016,"Total_Payments",-1.2,"Montefiore"
"1100","MONTEFIORE MEDICAL CENTER","470",2016,"Non_Medicare_Payments",-17.6,"Montefiore"
"1101","MONTEFIORE MEDICAL CENTER","470",2017,"Discharges",2.1,"Montefiore"
"1102","MONTEFIORE MEDICAL CENTER","470",2017,"Medicare_Payments",-3.6,"Montefiore"
"1103","MONTEFIORE MEDICAL CENTER","470",2017,"Total_Payments",5.4,"Montefiore"
"1104","MONTEFIORE MEDICAL CENTER","470",2017,"Non_Medicare_Payments",72.6,"Montefiore"
"1105","MONTEFIORE MEDICAL CENTER","871",2015,"Discharges",11.8,"Montefiore"
"1106","MONTEFIORE MEDICAL CENTER","871",2015,"Medicare_Payments",-2.6,"Montefiore"
"1107","MONTEFIORE MEDICAL CENTER","871",2015,"Total_Payments",-1.2,"Montefiore"
"1108","MONTEFIORE MEDICAL CENTER","871",2015,"Non_Medicare_Payments",7.6,"Montefiore"
"1109","MONTEFIORE MEDICAL CENTER","871",2016,"Discharges",-15.8,"Montefiore"
"1110","MONTEFIORE MEDICAL CENTER","871",2016,"Medicare_Payments",-0.9,"Montefiore"
"1111","MONTEFIORE MEDICAL CENTER","871",2016,"Total_Payments",0.7,"Montefiore"
"1112","MONTEFIORE MEDICAL CENTER","871",2016,"Non_Medicare_Payments",9.8,"Montefiore"
"1113","MONTEFIORE MEDICAL CENTER","871",2017,"Discharges",-0.8,"Montefiore"
"1114","MONTEFIORE MEDICAL CENTER","871",2017,"Medicare_Payments",-2.1,"Montefiore"
"1115","MONTEFIORE MEDICAL CENTER","871",2017,"Total_Payments",0.4,"Montefiore"
"1116","MONTEFIORE MEDICAL CENTER","871",2017,"Non_Medicare_Payments",12.9,"Montefiore"
"1117","MOUNT SINAI BETH ISRAEL","291",2015,"Discharges",15.7,"Mount Sinai"
"1118","MOUNT SINAI BETH ISRAEL","291",2015,"Medicare_Payments",-5.9,"Mount Sinai"
"1119","MOUNT SINAI BETH ISRAEL","291",2015,"Total_Payments",-2.9,"Mount Sinai"
"1120","MOUNT SINAI BETH ISRAEL","291",2015,"Non_Medicare_Payments",16.1,"Mount Sinai"
"1121","MOUNT SINAI BETH ISRAEL","291",2016,"Discharges",8.6,"Mount Sinai"
"1122","MOUNT SINAI BETH ISRAEL","291",2016,"Medicare_Payments",-2.3,"Mount Sinai"
"1123","MOUNT SINAI BETH ISRAEL","291",2016,"Total_Payments",-4.3,"Mount Sinai"
