apr_drg_code,facility_name,race,ethnicity,payment_typology_1,apr_severity_of_illness,age_group,patients,mean_length_of_stay,mean_total_charges_day,System,area_sqmi,Number of Beds
194,NYU Langone Hospital-Brooklyn,Other Race,Unknown,Medicare,Major,70 or Older,2,6,13243.654999999999,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,Other Race,Unknown,Medicare,Moderate,70 or Older,2,6,13885.685,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,Other Race,Unknown,Private Health Insurance,Major,50 to 69,1,4,23876.6,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,Other Race,Unknown,Private Health Insurance,Major,70 or Older,2,3.5,11818.27,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,70 or Older,4,9,11410.6025,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,2,13688,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,9,5.222222222222222,13819.116666666667,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,50 to 69,1,7,9541.96,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Minor,70 or Older,1,4,8882.29,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,7,10910.95,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,70 or Older,6,6.5,10369.61,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,6,12936.39,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,22,8.636363636363637,12509.447272727273,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Major,50 to 69,10,6.9,14517.415,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Major,70 or Older,76,5.723684210526316,13434.654342105263,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Minor,50 to 69,5,3.6,19926.804,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Minor,70 or Older,14,4.285714285714286,12383.322142857143,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,6,3.6666666666666665,15606.145,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,17,3.3529411764705883,13721.44294117647,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,11,15669.92,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,1,4,12860.49,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,5,5.8,20612.345999999998,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,14,6.142857142857143,10897.387142857142,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,1,23181.56,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,4,4,14267.41,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,4,15152.04,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,7,11764.3,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Self-Pay,Major,50 to 69,1,24,12390.72,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Self-Pay,Major,70 or Older,2,6,9238.619999999999,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Not Span/Hispanic,Self-Pay,Minor,30 to 49,1,1,15308.03,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,2,19323.51,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Medicare,Major,50 to 69,1,6,15376.81,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Medicare,Major,70 or Older,4,5,13220.51,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,1,1,15227.89,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Medicare,Moderate,70 or Older,8,4.75,12289.619999999999,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Private Health Insurance,Major,70 or Older,1,5,15797.77,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Private Health Insurance,Minor,70 or Older,1,2,18688.1,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,1,16475.3,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Unknown,Blue Cross/Blue Shield,Major,50 to 69,1,28,17607.03,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Unknown,Blue Cross/Blue Shield,Major,70 or Older,1,5,11789.44,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Unknown,Medicare,Major,50 to 69,2,5.5,15427.09,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Unknown,Medicare,Major,70 or Older,7,5,14030.76857142857,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Unknown,Medicare,Moderate,70 or Older,1,4,10228.04,NYU Langone,2.193,444
194,NYU Langone Hospital-Brooklyn,White,Unknown,Private Health Insurance,Extreme,70 or Older,1,5,5384.12,NYU Langone,2.193,444
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,12,8615.84,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,4,7,14112.06,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,1,4,10878.58,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,1,8,11032.8,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Extreme,30 to 49,1,7,9063.94,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,2,7.5,14151.515,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,6,10,13420.163333333334,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,1,6,12392.35,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,9,6.444444444444445,14886.516666666666,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,12,8.333333333333334,16319.683333333334,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Moderate,18 to 29,1,1,23633.78,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,2,2.5,12850.654999999999,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,8,3.75,17408.4,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,12,3.5,13470.821666666667,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,0 to 17,1,32,14453.24,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,30 to 49,1,51,18077.28,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,3,11769.63,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,5,7.2,11869.746000000001,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,4,2.5,15015.127499999999,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,2,2,14551.355,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,2,14930.89,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,2,1.5,25334.105,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,5,6,22949.582,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Self-Pay,Major,30 to 49,1,1,17189.78,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,30 to 49,1,3,11591.19,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Spanish/Hispanic,Private Health Insurance,Minor,50 to 69,1,3,13007.22,NYU Langone,1.88,844
194,NYU Langone Hospitals,Black/African American,Spanish/Hispanic,Private Health Insurance,Moderate,50 to 69,1,4,8420.8,NYU Langone,1.88,844
194,NYU Langone Hospitals,Multi-racial,Not Span/Hispanic,Medicare,Major,70 or Older,1,3,15384.22,NYU Langone,1.88,844
194,NYU Langone Hospitals,Multi-racial,Not Span/Hispanic,Medicare,Moderate,70 or Older,2,6,10476.04,NYU Langone,1.88,844
194,NYU Langone Hospitals,Multi-racial,Unknown,Blue Cross/Blue Shield,Major,50 to 69,2,2.5,15343.845000000001,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,2,10.5,11330.79,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,3,3.3333333333333335,14636.449999999999,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,12,10.166666666666666,15744.023333333333,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,4,6.25,12754.745,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,20,5.85,12303.816,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Medicare,Minor,70 or Older,2,8.5,8691.664999999999,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,1,3,14709.61,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,8,3.75,13869.2925,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,8,9618.09,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Major,30 to 49,1,5,11859.04,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,2,9.5,7951.955,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,3,4.333333333333333,12894.633333333333,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,2,16298.64,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,1,3,12209.4,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,3,13,9238.373333333333,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Not Span/Hispanic,Self-Pay,Major,70 or Older,1,4,14483.52,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,10,12348.41,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,2,19590.67,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Medicare,Extreme,50 to 69,2,4.5,25141.985,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Medicare,Extreme,70 or Older,2,14,9627.335,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Medicare,Major,30 to 49,1,7,10714.73,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,6,9.166666666666666,14084.645,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Medicare,Major,70 or Older,11,5.2727272727272725,16092.131818181819,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Medicare,Moderate,70 or Older,9,2.7777777777777777,12393.211111111112,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Private Health Insurance,Major,30 to 49,1,9,10052.76,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Private Health Insurance,Major,50 to 69,3,4,22158.87,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Private Health Insurance,Major,70 or Older,4,6.75,13633.245,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Private Health Insurance,Minor,70 or Older,1,2,20970.25,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Private Health Insurance,Moderate,70 or Older,1,2,16963.37,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Self-Pay,Minor,18 to 29,1,1,21753.72,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Spanish/Hispanic,Self-Pay,Moderate,50 to 69,1,1,16756.93,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Blue Cross/Blue Shield,Moderate,70 or Older,1,3,13334.55,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Medicare,Major,30 to 49,2,12.5,16875.615,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Medicare,Major,50 to 69,1,4,13807.67,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Medicare,Major,70 or Older,2,7,11796.895,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Medicare,Minor,70 or Older,1,2,19086.88,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Medicare,Moderate,50 to 69,1,8,12104.52,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Medicare,Moderate,70 or Older,3,4.333333333333333,14939.99,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Private Health Insurance,Major,50 to 69,2,10.5,20175.105,NYU Langone,1.88,844
194,NYU Langone Hospitals,Other Race,Unknown,Private Health Insurance,Moderate,50 to 69,1,1,23620.8,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,50 to 69,1,9,20049.23,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Blue Cross/Blue Shield,Extreme,70 or Older,1,16,20021.1,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,5,6.2,13940.152,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Blue Cross/Blue Shield,Major,70 or Older,11,7.454545454545454,14404.657272727272,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,50 to 69,3,4,14356.456666666667,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Blue Cross/Blue Shield,Moderate,70 or Older,3,4.666666666666667,10589.406666666668,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Extreme,50 to 69,5,13.6,16184.296,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Extreme,70 or Older,44,9.909090909090908,14853.994090909091,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Major,50 to 69,18,5.277777777777778,15884.801111111112,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Major,70 or Older,164,6.5182926829268295,13360.236036585366,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Minor,50 to 69,4,4.25,12656.442500000001,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Minor,70 or Older,27,4.444444444444445,13817.67037037037,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Moderate,50 to 69,13,4.6923076923076925,15918.94923076923,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Medicare,Moderate,70 or Older,80,4.3125,14764.055875,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,13,8884.92,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Extreme,70 or Older,2,4.5,15765.985,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,6,5.333333333333333,13615.664999999999,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,13,5.846153846153846,14511.406923076924,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,2,13626.48,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Minor,70 or Older,1,6,12970.15,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,3,12879.75,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,2,3.5,12914.380000000001,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Private Health Insurance,Moderate,70 or Older,1,5,16814.03,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Self-Pay,Extreme,70 or Older,1,5,17463.4,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Self-Pay,Major,70 or Older,3,8.333333333333334,10533.316666666666,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,1,7,9851.61,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Not Span/Hispanic,Self-Pay,Moderate,70 or Older,1,1,16766.33,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Spanish/Hispanic,Medicare,Extreme,70 or Older,1,8,10170.84,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Spanish/Hispanic,Medicare,Moderate,50 to 69,2,5,15866.775,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Spanish/Hispanic,Private Health Insurance,Major,50 to 69,1,11,10258.46,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Unknown,Medicare,Major,50 to 69,1,13,8444.64,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Unknown,Medicare,Moderate,50 to 69,1,5,9129.88,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Unknown,Medicare,Moderate,70 or Older,2,5,10331.335,NYU Langone,1.88,844
194,NYU Langone Hospitals,White,Unknown,Self-Pay,Minor,70 or Older,1,2,16896.94,NYU Langone,1.88,844
194,NYU Langone Orthopedic Hospital,Other Race,Spanish/Hispanic,Medicare,Major,50 to 69,1,5,22987.22,NYU Langone,0.111,225
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,18 to 29,2,5,6665.43,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,30 to 49,1,2,2012.89,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Blue Cross/Blue Shield,Major,50 to 69,1,8,6475.67,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,13,8544.21,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Extreme,70 or Older,8,9.5,8418.67625,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Major,30 to 49,1,9,5923.23,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Major,50 to 69,10,5.3,7214.323,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Major,70 or Older,23,6.086956521739131,7551.991304347826,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Minor,50 to 69,3,3.3333333333333335,7964.943333333334,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Minor,70 or Older,10,4.9,7327.519,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,30 to 49,3,5.333333333333333,7322.6866666666665,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,50 to 69,15,4.333333333333333,7653.065333333333,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Medicare,Moderate,70 or Older,27,5.518518518518518,7273.8422222222225,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,7,7748.24,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Major,50 to 69,2,11,6989.915,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,1,9,5712.44,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,30 to 49,1,3,8040.77,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Private Health Insurance,Moderate,50 to 69,4,4.25,8169.125,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Major,50 to 69,1,25,4949.52,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Major,70 or Older,1,1,12314.24,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Minor,18 to 29,1,4,8670.67,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Minor,30 to 49,1,3,8604.32,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,1,4,6266.67,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Spanish/Hispanic,Medicare,Major,50 to 69,2,5.5,7052.43,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Spanish/Hispanic,Medicare,Moderate,70 or Older,4,4.5,7222.35,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Extreme,50 to 69,1,11,6591.71,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Extreme,70 or Older,2,5.5,8280.970000000001,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Major,70 or Older,4,7.75,7110.17,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Minor,50 to 69,2,2.5,9540.85,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Minor,70 or Older,3,2.6666666666666665,8193.443333333333,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Moderate,50 to 69,2,5.5,6721.865,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Medicare,Moderate,70 or Older,5,9.4,8555.096,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Private Health Insurance,Moderate,50 to 69,1,1,8898.49,Health+,15.7,269
194,Queens Hospital Center,Black/African American,Unknown,Self-Pay,Major,30 to 49,1,5,7520.16,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Extreme,50 to 69,1,3,10857.48,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Extreme,70 or Older,6,10.166666666666666,6847.133333333333,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Major,50 to 69,7,7.571428571428571,7289.0371428571425,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Major,70 or Older,24,6.791666666666667,7291.519583333334,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Minor,50 to 69,2,2.5,8199.845,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Minor,70 or Older,2,2.5,8554.705,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Moderate,50 to 69,9,3.888888888888889,8347.96,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Medicare,Moderate,70 or Older,19,4.842105263157895,7425.842105263158,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Private Health Insurance,Extreme,50 to 69,1,2,9317.42,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Private Health Insurance,Major,70 or Older,2,13.5,6187.34,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,30 to 49,2,2,8026.02,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Private Health Insurance,Minor,50 to 69,1,5,6416.57,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Self-Pay,Major,50 to 69,1,8,5543.4,Health+,15.7,269
194,Queens Hospital Center,Other Race,Not Span/Hispanic,Self-Pay,Moderate,50 to 69,2,3,8552.93,Health+,15.7,269
